ID;N_VICTIMAS;FECHA;AAAA;MES;DIA;HORA;LUGAR_DEL_HECHO;TIPO_DE_CALLE;Calle;pos x;pos y;Rango Horario;Tipo de Incidente;PARTICIPANTES;VICTIMA;ACUSADO;ROL_VICTIMA;SEXO_VICTIMA;EDAD_VICTIMA;FECHA_FALLECIMIENTO;Semestre;DiaDeLaSemana;COMUNA;Rango Horario Asignado
"2019-0002";1;2019-01-09 00:00:00,000;2019;"1";9;1899-12-30 04:00:00,000;"CASTAÑARES AV. Y MORENO, PERITO AV.";"AVENIDA";"CASTA?ARES AV.";"-58.45463662";"-34.65082149";"Trasnoche";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"CONDUCTOR";"MASCULINO";"32";"2019-01-09 00:00:00";"Primer Semestre";"miércoles";7;"4:00 - 6:00"
"2019-0004";1;2019-01-14 00:00:00,000;2019;"1";14;1899-12-30 19:58:00,000;"PERON, EVA AV. Y MEDINA";"AVENIDA";"PERON, EVA AV.";"-58.47325712";"-34.65284605";"Noche";"Homicidio";"AUTO-PASAJEROS";"AUTO";"PASAJEROS";"CONDUCTOR";"MASCULINO";"71";"2019-01-14 00:00:00";"Primer Semestre";"lunes";9;"18:00 - 20:00"
"2019-0015";1;2019-02-23 00:00:00,000;2019;"2";23;1899-12-30 06:57:00,000;"SAN MARTIN AV. 5638";"AVENIDA";"SAN MARTIN AV.";"-58.49613012";"-34.59703502";"Mañana";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"21";"2019-02-23 00:00:00";"Primer Semestre";"sábado";11;"6:00 - 8:00"
"2019-0017";1;2019-03-03 00:00:00,000;2019;"3";3;1899-12-30 07:00:00,000;"MEXICO Y PICHINCHA";"CALLE";"MEXICO";"-58.39914719";"-34.61632317";"Mañana";"Homicidio";"AUTO-PASAJEROS";"AUTO";"PASAJEROS";"CONDUCTOR";"MASCULINO";"22";"2019-03-07 00:00:00";"Primer Semestre";"domingo";3;"6:00 - 8:00"
"2019-0023";1;2019-03-16 00:00:00,000;2019;"3";16;1899-12-30 08:28:00,000;"PAZ, GRAL. AV. Y JACQUES, AMADEO";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.52922765";"-34.63637963";"Mañana";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"34";"2019-03-16 00:00:00";"Primer Semestre";"sábado";9;"8:00 - 10:00"
"2019-0041";1;2019-05-11 00:00:00,000;2019;"5";11;1899-12-30 20:30:00,000;"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA";"AVENIDA";"ALBERDI, JUAN BAUTISTA AV.";"-58.51140289";"-34.65846419";"Noche";"Homicidio";"MULTIPLE";"AUTO";"MULTIPLE";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"78";"2019-05-11 00:00:00";"Primer Semestre";"sábado";9;"20:00 - 22:00"
"2019-0053";1;2019-06-14 00:00:00,000;2019;"6";14;1899-12-30 17:20:00,000;"ASTURIAS AV. Y CASTAÑARES AV.";"AVENIDA";"ASTURIAS AV.";"-58.46442668";"-34.66004784";"Tarde";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"49";"2019-06-14 00:00:00";"Primer Semestre";"viernes";8;"16:00 - 18:00"
"2019-0072";1;2019-08-28 00:00:00,000;2019;"8";28;1899-12-30 06:20:00,000;"ALBERDI, JUAN BAUTISTA AV. Y AZUL";"AVENIDA";"ALBERDI, JUAN BAUTISTA AV.";"-58.47439934";"-34.63524207";"Mañana";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"22";"2019-09-02 00:00:00";"Segundo Semestre";"miércoles";10;"6:00 - 8:00"
"2019-0073";1;2019-08-29 00:00:00,000;2019;"8";29;1899-12-30 01:50:00,000;"ALVAREZ THOMAS AV. 1788";"AVENIDA";"ALVAREZ THOMAS AV.";"-58.46711912";"-34.57926018";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"29";"2019-09-06 00:00:00";"Segundo Semestre";"jueves";15;"0:00 - 2:00"
"2019-0083";1;2019-09-26 00:00:00,000;2019;"9";26;1899-12-30 08:00:00,000;"MONTE Y CORVALAN";"CALLE";"MONTE";"-58.48457413";"-34.65839090";"Mañana";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"73";"2019-09-26 00:00:00";"Segundo Semestre";"jueves";9;"8:00 - 10:00"
"2020-0022";1;2020-04-07 00:00:00,000;2020;"4";7;1899-12-30 06:15:00,000;"DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.";"AUTOPISTA";"AUTOPISTA DELLEPIANE LUIS TTE. GRAL.";"-58.47297505";"-34.66245085";"Mañana";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"44";"2020-04-07 00:00:00";"Primer Semestre";"martes";9;"6:00 - 8:00"
"2020-0023";1;2020-04-09 00:00:00,000;2020;"4";9;1899-12-30 18:42:00,000;"ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.";"AVENIDA";"ARAOZ DE LAMADRID, GREGORIO, GRAL.";"-58.35791192";"-34.63695178";"Noche";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"CONDUCTOR";"MASCULINO";"44";"2020-05-03 00:00:00";"Primer Semestre";"jueves";4;"18:00 - 20:00"
"2020-0024";1;2020-04-24 00:00:00,000;2020;"4";24;1899-12-30 07:58:00,000;"MURGUIONDO 1339";"CALLE";"MURGUIONDO";"-58.50801713";"-34.65177305";"Mañana";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"53";"2020-04-24 00:00:00";"Primer Semestre";"viernes";9;"6:00 - 8:00"
"2020-0033";1;2020-07-19 00:00:00,000;2020;"7";19;1899-12-30 06:25:00,000;"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.46743471";"-34.53476874";"Mañana";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"32";"2020-07-19 00:00:00";"Segundo Semestre";"domingo";13;"6:00 - 8:00"
"2020-0040";1;2020-09-12 00:00:00,000;2020;"9";12;1899-12-30 03:30:00,000;"CASTILLO, RAMON S., PRES. AV. Y CALLE 12";"AVENIDA";"CASTILLO, RAMON S., PRES. AV.";"-58.38526125";"-34.57805810";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"SD";"2020-09-12 00:00:00";"Segundo Semestre";"sábado";2;"2:00 - 4:00"
"2020-0044";1;2020-10-05 00:00:00,000;2020;"10";5;1899-12-30 00:20:00,000;"LA PLATA AV. E INDEPENDENCIA";"AVENIDA";"LA PLATA AV.";"-58.42779702";"-34.62207347";"Trasnoche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"43";"2020-10-05 00:00:00";"Segundo Semestre";"lunes";6;"0:00 - 2:00"
"2020-0045";1;2020-10-19 00:00:00,000;2020;"10";19;1899-12-30 03:00:00,000;"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.46244952";"-34.70524971";"Trasnoche";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"CONDUCTOR";"MASCULINO";"50";"2020-10-19 00:00:00";"Segundo Semestre";"lunes";8;"2:00 - 4:00"
"2020-0053";1;2020-11-09 00:00:00,000;2020;"11";9;1899-12-30 03:30:00,000;"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO";"AVENIDA";"ALCORTA, AMANCIO AV.";"-58.41125934";"-34.65417740";"Trasnoche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"27";"2020-11-09 00:00:00";"Segundo Semestre";"lunes";4;"2:00 - 4:00"
"2020-0074";1;2020-12-20 00:00:00,000;2020;"12";20;1899-12-30 21:00:00,000;"BOGOTA Y NAZCA AV.";"AVENIDA";"BOGOTA";"-58.47110424";"-34.62742408";"Noche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"39";"2020-12-20 00:00:00";"Segundo Semestre";"domingo";7;"20:00 - 22:00"
"2020-0076";1;2020-12-24 00:00:00,000;2020;"12";24;1899-12-30 12:30:00,000;"ALVAREZ JONTE AV. Y CHIVILCOY";"AVENIDA";"ALVAREZ JONTE AV.";"-58.49794468";"-34.61565025";"Tarde";"Homicidio";"AUTO-PASAJEROS";"AUTO";"PASAJEROS";"CONDUCTOR";"FEMENINO";"78";"2021-01-17 00:00:00";"Segundo Semestre";"jueves";10;"12:00 - 14:00"
"2021-0016";1;2021-02-14 00:00:00,000;2021;"2";14;1899-12-30 05:50:00,000;"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO";"AVENIDA";"FERNANDEZ DE LA CRUZ, F., GRAL. AV.";"-58.47230127";"-34.68482689";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"22";"2021-02-14 00:00:00";"Primer Semestre";"domingo";8;"4:00 - 6:00"
"2021-0029";1;2021-03-31 00:00:00,000;2021;"3";31;1899-12-30 18:05:00,000;"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.";"AVENIDA";"FALCON, RAMON L.,CNEL.";"-58.46899119";"-34.63215432";"Noche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"26";"2021-04-02 00:00:00";"Primer Semestre";"miércoles";7;"18:00 - 20:00"
"2021-0033";1;2021-04-14 00:00:00,000;2021;"4";14;1899-12-30 17:50:00,000;"AU 25 DE MAYO ALTURA BAJADA BOEDO AV.";"AUTOPISTA";"AUTOPISTA 25 DE MAYO";"-58.41595919";"-34.62743346";"Tarde";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"33";"2021-04-14 00:00:00";"Primer Semestre";"miércoles";5;"16:00 - 18:00"
"2021-0046";1;2021-05-31 00:00:00,000;2021;"5";31;1899-12-30 02:00:00,000;"EL CANO AV. Y GUZMAN AV.";"AVENIDA";"ELCANO AV.";"-58.46033141";"-34.58569883";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"20";"2021-05-31 00:00:00";"Primer Semestre";"lunes";15;"2:00 - 4:00"
"2021-0049";1;2021-06-03 00:00:00,000;2021;"6";3;1899-12-30 20:30:00,000;"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000";"AVENIDA";"FERNANDEZ DE LA CRUZ, F., GRAL. AV.";"-58.45410344";"-34.66902702";"Noche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"CONDUCTOR";"MASCULINO";"74";"2021-06-03 00:00:00";"Primer Semestre";"jueves";8;"20:00 - 22:00"
"2021-0057";1;2021-07-10 00:00:00,000;2021;"7";10;1899-12-30 23:30:00,000;"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE";"AUTOPISTA";"AUTOPISTA ARTURO ILLIA";"-58.39257023";"-34.57563957";"Noche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"46";"2021-07-10 00:00:00";"Segundo Semestre";"sábado";2;"22:00 - 0:00"
"2021-0059";1;2021-07-22 00:00:00,000;2021;"7";22;1899-12-30 01:20:00,000;"GARAY, JUAN DE AV. 2269";"AVENIDA";"GARAY, JUAN DE AV.";"-58.39640740";"-34.62783085";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"44";"2021-07-22 00:00:00";"Segundo Semestre";"jueves";3;"0:00 - 2:00"
"2021-0062";1;2021-07-27 00:00:00,000;2021;"7";27;1899-12-30 07:16:00,000;"LA PLATA AV. 2723";"AVENIDA";"LA PLATA AV.";"-58.42003882";"-34.64645957";"Mañana";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"CONDUCTOR";"MASCULINO";"73";"2021-07-27 00:00:00";"Segundo Semestre";"martes";4;"6:00 - 8:00"
"2021-0063";1;2021-08-02 00:00:00,000;2021;"8";2;1899-12-30 04:40:00,000;"ALBERDI, JUAN BAUTISTA AV. 2906";"AVENIDA";"ALBERDI, JUAN BAUTISTA AV.";"-58.46851293";"-34.63348678";"Trasnoche";"Homicidio";"AUTO-AUTO";"AUTO";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"31";"2021-08-02 00:00:00";"Segundo Semestre";"lunes";7;"4:00 - 6:00"
"2021-0084";1;2021-11-11 00:00:00,000;2021;"11";11;1899-12-30 03:00:00,000;"TAPALQUE Y BRUIX AV.";"AVENIDA";"TAPALQUE";"-58.49142611";"-34.64584795";"Trasnoche";"Homicidio";"AUTO-OBJETO FIJO";"AUTO";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"32";"2021-11-11 00:00:00";"Segundo Semestre";"jueves";9;"2:00 - 4:00"
"2021-0096";1;2021-12-15 00:00:00,000;2021;"12";15;1899-12-30 10:30:00,000;"AV. EVA PERON 4071";"AVENIDA";"PERON, EVA AV.";"-58.47066794";"-34.65021673";"Mañana";"Homicidio";"AUTO-CARGAS";"AUTO";"CARGAS";"CONDUCTOR";"MASCULINO";"60";"2021-12-20 00:00:00";"Segundo Semestre";"miércoles";9;"10:00 - 12:00"
"2016-0049";1;2016-04-17 00:00:00,000;2016;"4";17;1899-12-30 00:00:00,000;"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700";"AUTOPISTA";"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI";"-58.37714647568196";"-34.63657525428238";"Trasnoche";"Homicidio";"SD-SD";"SD";"SD";"SD";"SD";"SD";"SD";"Primer Semestre";"domingo";4;"0:00 - 2:00"
"2016-0099";1;2016-07-29 00:00:00,000;2016;"7";29;1899-12-30 16:00:00,000;"AV GRAL MOSCONI Y AV GRAL PAZ";"GRAL PAZ";"MOSCONI GENERAL AV.";"-58.52340614";"-34.59798754";"Tarde";"Homicidio";"CARGAS-CARGAS";"CARGAS";"CARGAS";"CONDUCTOR";"MASCULINO";"45";"SD";"Segundo Semestre";"viernes";11;"16:00 - 18:00"
"2016-0101";1;2016-08-07 00:00:00,000;2016;"8";7;1899-12-30 19:42:00,000;"AV GRAL PAZ Y JORGE CHAVEZ";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.52932872";"-34.65014993";"Noche";"Homicidio";"SD-SD";"SD";"SD";"SD";"MASCULINO";"67";"SD";"Segundo Semestre";"domingo";9;"18:00 - 20:00"
"2016-0114";1;2016-08-31 00:00:00,000;2016;"8";31;1899-12-30 11:20:00,000;"SALGUERO 1410";"CALLE";"SALGUERO, JERONIMO";"-58.41848605";"-34.59394733";"Mañana";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"FEMENINO";"55";"2016-08-31 00:00:00";"Segundo Semestre";"miércoles";14;"10:00 - 12:00"
"2016-0115";1;2016-09-02 00:00:00,000;2016;"9";2;1899-12-30 11:50:00,000;"ARIAS Y TRONADOR";"CALLE";"ARIAS";"-58.48935041";"-34.54917673";"Mañana";"Homicidio";"SD-CARGAS";"SD";"CARGAS";"SD";"MASCULINO";"SD";"SD";"Segundo Semestre";"viernes";12;"10:00 - 12:00"
"2016-0119";1;2016-09-04 00:00:00,000;2016;"9";4;1899-12-30 06:40:00,000;"CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO";"AVENIDA";"LARRALDE, CRISOLOGO AV.";"-58.49659234";"-34.56353635";"Mañana";"Homicidio";"SD-SD";"SD";"SD";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"SD";"SD";"Segundo Semestre";"domingo";12;"6:00 - 8:00"
"2016-0122";1;2016-09-13 00:00:00,000;2016;"9";13;1899-12-30 07:10:00,000;"AV EVA PERON 4233";"AVENIDA";"PERON, EVA AV.";"-58.47256391";"-34.65194557";"Mañana";"Homicidio";"BICICLETA-PASAJEROS";"BICICLETA";"PASAJEROS";"CICLISTA";"MASCULINO";"49";"2016-09-13 00:00:00";"Segundo Semestre";"martes";9;"6:00 - 8:00"
"2016-0138";1;2016-10-27 00:00:00,000;2016;"10";27;1899-12-30 20:30:00,000;"AV CABILDO Y BLANCO ENCALADA";"AVENIDA";"CABILDO AV.";"-58.45909670";"-34.55922742";"Noche";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"FEMENINO";"33";"SD";"Segundo Semestre";"jueves";13;"20:00 - 22:00"
"2016-0140";1;2016-10-31 00:00:00,000;2016;"10";31;1899-12-30 02:58:00,000;"AV JURAMENTO Y VUELTA DE OBLIGADO";"AVENIDA";"JURAMENTO AV.";"-58.45566399";"-34.56147293";"Trasnoche";"Homicidio";"PASAJEROS-PASAJEROS";"PASAJEROS";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"20";"SD";"Segundo Semestre";"lunes";13;"2:00 - 4:00"
"2016-0147";1;2016-11-16 00:00:00,000;2016;"11";16;1899-12-30 21:15:00,000;"AV INDEPENDENCIA Y VIRREY CEVALLOS";"AVENIDA";"INDEPENDENCIA AV.";"-58.38896772";"-34.61799615";"Noche";"Homicidio";"MOVIL-PASAJEROS";"MOVIL";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"55";"2016-11-16 00:00:00";"Segundo Semestre";"miércoles";1;"20:00 - 22:00"
"2016-0150";1;2016-11-18 00:00:00,000;2016;"11";18;1899-12-30 18:20:00,000;"AV AMANCIO ALCORTA Y DIOGENES TABORDA";"AVENIDA";"ALCORTA, AMANCIO AV.";"-58.40879146";"-34.65273216";"Noche";"Homicidio";"CARGAS-CARGAS";"CARGAS";"CARGAS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"41";"2016-11-18 00:00:00";"Segundo Semestre";"viernes";4;"18:00 - 20:00"
"2016-0160";1;2016-12-06 00:00:00,000;2016;"12";6;1899-12-30 05:30:00,000;"AUTOPISTA PERITO MORENO ALTURA VELZ";"AUTOPISTA";"AUTOPISTA PERITO MORENO";"-58.51927194";"-34.63635787";"Trasnoche";"Homicidio";"CARGAS-OBJETO FIJO";"CARGAS";"OBJETO FIJO";"CONDUCTOR";"MASCULINO";"29";"2016-12-06 00:00:00";"Segundo Semestre";"martes";9;"4:00 - 6:00"
"2016-0165";1;2016-12-12 00:00:00,000;2016;"12";12;1899-12-30 08:25:00,000;"AV MARTIN GARCIA 300";"AVENIDA";"GARCIA, MARTIN AV.";"-58.36926144";"-34.62841919";"Mañana";"Homicidio";"BICICLETA-PASAJEROS";"BICICLETA";"PASAJEROS";"CICLISTA";"MASCULINO";"37";"SD";"Segundo Semestre";"lunes";4;"8:00 - 10:00"
"2017-0003";1;2017-01-05 00:00:00,000;2017;"1";5;1899-12-30 03:10:00,000;"OLAVARRIA Y AV. VELEZ SARSFIELD";"AVENIDA";"OLAVARRIA";"-58.38957669";"-34.64410277";"Trasnoche";"Homicidio";"CARGAS-CARGAS";"CARGAS";"CARGAS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"33";"2017-01-05 00:00:00";"Primer Semestre";"jueves";4;"2:00 - 4:00"
"2017-0029";1;2017-03-07 00:00:00,000;2017;"3";7;1899-12-30 02:15:00,000;"MOZART Y TANDIL";"CALLE";"MOZART";"-58.48501341";"-34.64742455";"Trasnoche";"Homicidio";"SD-AUTO";"SD";"AUTO";"SD";"MASCULINO";"34";"2017-03-07 00:00:00";"Primer Semestre";"martes";9;"2:00 - 4:00"
"2017-0064";1;2017-05-20 00:00:00,000;2017;"5";20;1899-12-30 05:00:00,000;"MAIPU Y PERON";"CALLE";"MAIPU";"-58.37653284";"-34.60582475";"Trasnoche";"Homicidio";"CARGAS-AUTO";"CARGAS";"AUTO";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"61";"2017-05-20 00:00:00";"Primer Semestre";"sábado";1;"4:00 - 6:00"
"2017-0065";1;2017-05-22 00:00:00,000;2017;"5";22;1899-12-30 16:00:00,000;"AV. SUAREZ Y HERRERA";"AVENIDA";"SUAREZ AV.";"-58.37709334";"-34.64035082";"Tarde";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"MASCULINO";"21";"2017-05-22 00:00:00";"Primer Semestre";"lunes";4;"16:00 - 18:00"
"2017-0074";1;2017-06-04 00:00:00,000;2017;"6";4;1899-12-30 12:50:00,000;"CASCO 133";"CALLE";"CASCO";"-58.52567073";"-34.63787791";"Tarde";"Homicidio";"SD-SD";"SD";"SD";"SD";"MASCULINO";"70";"2017-06-04 00:00:00";"Primer Semestre";"domingo";9;"12:00 - 14:00"
"2017-0089";1;2017-07-13 00:00:00,000;2017;"7";13;1899-12-30 12:05:00,000;"MARTINIANO LEGUIZAMON 901";"CALLE";"LEGUIZAMON, MARTINIANO";"-58.51514709";"-34.64787051";"Tarde";"Homicidio";"SD-AUTO";"SD";"AUTO";"SD";"MASCULINO";"23";"SD";"Segundo Semestre";"jueves";9;"12:00 - 14:00"
"2017-0094";1;2017-07-27 00:00:00,000;2017;"7";27;1899-12-30 08:50:00,000;"VICTOR HUGO 2639";"CALLE";"HUGO, VICTOR";"-58.52640838";"-34.61765855";"Mañana";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"FEMENINO";"56";"2017-07-27 00:00:00";"Segundo Semestre";"jueves";10;"8:00 - 10:00"
"2017-0099";1;2017-08-17 00:00:00,000;2017;"8";17;1899-12-30 19:45:00,000;"AV. PTE FIGUEROA ALCORTA 5400";"AVENIDA";"FIGUEROA ALCORTA, PRES. AV.";"-58.42406784";"-34.56213916";"Noche";"Homicidio";"BICICLETA-AUTO";"BICICLETA";"AUTO";"CICLISTA";"MASCULINO";"28";"2017-08-17 00:00:00";"Segundo Semestre";"jueves";14;"18:00 - 20:00"
"2017-0152";1;2017-12-06 00:00:00,000;2017;"12";6;1899-12-30 17:30:00,000;"CACHI Y TRAFUL";"CALLE";"CACHI";"-58.41146277";"-34.65073916";"Tarde";"Homicidio";"BICICLETA-PASAJEROS";"BICICLETA";"PASAJEROS";"CICLISTA";"MASCULINO";"19";"2017-12-06 00:00:00";"Segundo Semestre";"miércoles";4;"16:00 - 18:00"
"2017-0155";1;2017-12-12 00:00:00,000;2017;"12";12;1899-12-30 21:25:41,000;"AV. RIVADAVIA 6350";"AVENIDA";"RIVADAVIA AV.";"-58.45593915";"-34.62656868";"Noche";"Homicidio";"SD-MOTO";"SD";"MOTO";"SD";"MASCULINO";"77";"SD";"Segundo Semestre";"martes";7;"20:00 - 22:00"
"2018-0002";1;2018-01-03 00:00:00,000;2018;"1";3;1899-12-30 16:40:00,000;"Peru 937";"CALLE";"PERU";"-58.37456088";"-34.61895467";"Tarde";"Homicidio";"BICICLETA-PASAJEROS";"BICICLETA";"PASAJEROS";"CICLISTA";"FEMENINO";"26";"2018-01-03 00:00:00";"Primer Semestre";"miércoles";1;"16:00 - 18:00"
"2018-0006";1;2018-01-10 00:00:00,000;2018;"1";10;1899-12-30 21:15:00,000;"Valle y Barco Centenera Del";"CALLE";"VALLE";"-58.44062219";"-34.62499107";"Noche";"Homicidio";"BICICLETA-PASAJEROS";"BICICLETA";"PASAJEROS";"CICLISTA";"FEMENINO";"45";"2018-01-10 00:00:00";"Primer Semestre";"miércoles";6;"20:00 - 22:00"
"2018-0067";1;2018-06-29 00:00:00,000;2018;"6";29;1899-12-30 16:15:00,000;"Montes De Oca, Manuel y Finochietto Enrique Dr.";"AVENIDA";"MONTES DE OCA, MANUEL AV.";"-58.37724226";"-34.62973033";"Tarde";"Homicidio";"PASAJEROS-AUTO";"PASAJEROS";"AUTO";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"81";"2018-07-06 00:00:00";"Primer Semestre";"viernes";4;"16:00 - 18:00"
"2018-0124";1;2018-11-15 00:00:00,000;2018;"11";15;1899-12-30 19:40:00,000;"AU Perito Moreno y Reservistas Argentinos";"AUTOPISTA";"AUTOPISTA PERITO MORENO";"-58.52144411";"-34.63682499";"Noche";"Homicidio";"CARGAS-CARGAS";"CARGAS";"CARGAS";"CONDUCTOR";"MASCULINO";"44";"2018-11-15 00:00:00";"Segundo Semestre";"jueves";9;"18:00 - 20:00"
"2018-0138";1;2018-12-21 00:00:00,000;2018;"12";21;1899-12-30 09:30:00,000;"Bermudez 1893";"CALLE";"BERMUDEZ";"-58.50751833";"-34.62073702";"Mañana";"Homicidio";"PASAJEROS-PASAJEROS";"PASAJEROS";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"FEMENINO";"79";"2018-12-21 00:00:00";"Segundo Semestre";"viernes";10;"8:00 - 10:00"
"2018-0142";1;2018-12-25 00:00:00,000;2018;"12";25;1899-12-30 13:30:00,000;"PAZ, GRAL. AV. 5172";"GRAL PAZ";"PAZ, GRAL. AV.";"-58.50997604";"-34.57251072";"Tarde";"Homicidio";"CARGAS-PASAJEROS";"CARGAS";"PASAJEROS";"PASAJERO_ACOMPAÑANTE";"MASCULINO";"32";"2019-01-01 00:00:00";"Segundo Semestre";"martes";12;"12:00 - 14:00"
"2019-0027";1;2019-03-28 00:00:00,000;2019;"3";28;1899-12-30 11:11:00,000;"SANTA FE AV. Y AZCUENAGA";"AVENIDA";"SANTA FE AV.";"-58.39990285";"-34.59511714";"Mañana";"Homicidio";"MULTIPLE";"BICICLETA";"MULTIPLE";"CICLISTA";"MASCULINO";"37";"2019-03-28 00:00:00";"Primer Semestre";"jueves";2;"10:00 - 12:00"
"2019-0031";1;2019-04-12 00:00:00,000;2019;"4";12;1899-12-30 19:55:00,000;"CORDOBA AV. Y MADERO, EDUARDO AV.";"AVENIDA";"CORDOBA AV.";"-58.36951669";"-34.59832047";"Noche";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"MASCULINO";"20";"2019-04-12 00:00:00";"Primer Semestre";"viernes";1;"18:00 - 20:00"
"2019-0043";1;2019-05-21 00:00:00,000;2019;"5";21;1899-12-30 09:00:00,000;"CORDOBA AV. Y MADERO, EDUARDO AV.";"AVENIDA";"CORDOBA AV.";"-58.36951669";"-34.59832047";"Mañana";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"FEMENINO";"SD";"2019-05-21 00:00:00";"Primer Semestre";"martes";1;"8:00 - 10:00"
"2019-0082";1;2019-09-25 00:00:00,000;2019;"9";25;1899-12-30 07:45:00,000;"RABANAL, FRANCISCO, INTENDENTE AV. 2428";"AVENIDA";"RABANAL, FRANCISCO, INTENDENTE AV.";"-58.42985146";"-34.66119740";"Mañana";"Homicidio";"BICICLETA-CARGAS";"BICICLETA";"CARGAS";"CICLISTA";"MASCULINO";"47";"2019-09-25 00:00:00";"Segundo Semestre";"miércoles";8;"6:00 - 8:00"
